transcript_id,lemma,count,rank,category
creativity_0000,AI,5,1.0,
creativity_0000,music,4,2.0,
creativity_0000,composer,3,3.0,
creativity_0000,film,3,3.0,
creativity_0000,idea,3,3.0,
creativity_0000,brainstorming,2,4.0,
creativity_0000,platform,2,4.0,
creativity_0000,project,2,4.0,
creativity_0000,question,2,4.0,
creativity_0000,score,2,4.0,
creativity_0000,stream,2,4.0,
creativity_0000,:EQ,1,5.0,
creativity_0000,Johannsson,1,5.0,
creativity_0000,Sonible,1,5.0,
creativity_0000,TV,1,5.0,
creativity_0000,VOD,1,5.0,
creativity_0000,admin,1,5.0,
creativity_0000,arrival,1,5.0,
creativity_0000,article,1,5.0,
creativity_0000,artwork,1,5.0,
creativity_0000,aspect,1,5.0,
creativity_0000,block,1,5.0,
creativity_0000,bucket,1,5.0,
creativity_0000,business,1,5.0,
creativity_0000,client,1,5.0,
creativity_0000,comm,1,5.0,
creativity_0000,connection,1,5.0,
creativity_0000,copywriting,1,5.0,
creativity_0000,design,1,5.0,
creativity_0000,email,1,5.0,
creativity_0000,essay,1,5.0,
creativity_0000,etc.,1,5.0,
creativity_0000,fill,1,5.0,
creativity_0000,iZotope,1,5.0,
creativity_0000,ideation,1,5.0,
creativity_0000,installation,1,5.0,
creativity_0000,learning,1,5.0,
creativity_0000,library,1,5.0,
creativity_0000,lot,1,5.0,
creativity_0000,machine,1,5.0,
creativity_0000,matter,1,5.0,
creativity_0000,media,1,5.0,
creativity_0000,mentor,1,5.0,
creativity_0000,ozone,1,5.0,
creativity_0000,peer,1,5.0,
creativity_0000,perspective,1,5.0,
creativity_0000,piece,1,5.0,
creativity_0000,planning,1,5.0,
creativity_0000,plugin,1,5.0,
creativity_0000,problem,1,5.0,
creativity_0000,process,1,5.0,
creativity_0000,production,1,5.0,
creativity_0000,publishing,1,5.0,
creativity_0000,recording,1,5.0,
creativity_0000,saturation,1,5.0,
creativity_0000,scope,1,5.0,
creativity_0000,skill,1,5.0,
creativity_0000,sound,1,5.0,
creativity_0000,standalone,1,5.0,
creativity_0000,tech,1,5.0,
creativity_0000,technique,1,5.0,
creativity_0000,theory,1,5.0,
creativity_0000,thing,1,5.0,
creativity_0000,thinking,1,5.0,
creativity_0000,time,1,5.0,
creativity_0000,tool,1,5.0,
creativity_0000,topic,1,5.0,
creativity_0000,video,1,5.0,
creativity_0000,vision,1,5.0,
creativity_0000,work,1,5.0,
creativity_0000,workflow,1,5.0,
creativity_0001,music,8,1.0,
creativity_0001,song,7,2.0,
creativity_0001,AI,5,3.0,
creativity_0001,name,5,3.0,
creativity_0001,idea,4,4.0,
creativity_0001,list,4,4.0,
creativity_0001,project,4,4.0,
creativity_0001,track,4,4.0,
creativity_0001,ChatGPT,3,5.0,
creativity_0001,lot,3,5.0,
creativity_0001,lyric,3,5.0,
creativity_0001,task,3,5.0,
creativity_0001,EP,2,6.0,
creativity_0001,artist,2,6.0,
creativity_0001,audio,2,6.0,
creativity_0001,brainstorming,2,6.0,
creativity_0001,client,2,6.0,
creativity_0001,editor,2,6.0,
creativity_0001,element,2,6.0,
creativity_0001,example,2,6.0,
creativity_0001,hour,2,6.0,
creativity_0001,instrument,2,6.0,
creativity_0001,mixing,2,6.0,
creativity_0001,one,2,6.0,
creativity_0001,pairing,2,6.0,
creativity_0001,plugin,2,6.0,
creativity_0001,production,2,6.0,
creativity_0001,separation,2,6.0,
creativity_0001,songwriting,2,6.0,
creativity_0001,sort,2,6.0,
creativity_0001,stem,2,6.0,
creativity_0001,theme,2,6.0,
creativity_0001,thing,2,6.0,
creativity_0001,time,2,6.0,
creativity_0001,word,2,6.0,
creativity_0001,-AI,1,7.0,
creativity_0001,Ableton,1,7.0,
creativity_0001,Claude,1,7.0,
creativity_0001,Echoes,1,7.0,
creativity_0001,Spotify,1,7.0,
creativity_0001,Suno,1,7.0,
creativity_0001,access,1,7.0,
creativity_0001,aesthetic,1,7.0,
creativity_0001,art,1,7.0,
creativity_0001,band,1,7.0,
creativity_0001,beat,1,7.0,
creativity_0001,block,1,7.0,
creativity_0001,bummer,1,7.0,
creativity_0001,company,1,7.0,
creativity_0001,control,1,7.0,
creativity_0001,creativity,1,7.0,
creativity_0001,daw,1,7.0,
creativity_0001,demo,1,7.0,
creativity_0001,description,1,7.0,
creativity_0001,direction,1,7.0,
creativity_0001,driving,1,7.0,
creativity_0001,drum,1,7.0,
creativity_0001,engineer,1,7.0,
creativity_0001,fix,1,7.0,
creativity_0001,force,1,7.0,
creativity_0001,guitar,1,7.0,
creativity_0001,hand,1,7.0,
creativity_0001,heartbeat,1,7.0,
creativity_0001,home,1,7.0,
creativity_0001,hook,1,7.0,
creativity_0001,htDemucs,1,7.0,
creativity_0001,info,1,7.0,
creativity_0001,instrumental,1,7.0,
creativity_0001,kind,1,7.0,
creativity_0001,llm,1,7.0,
creativity_0001,machine,1,7.0,
creativity_0001,melody,1,7.0,
creativity_0001,mind,1,7.0,
creativity_0001,mistake,1,7.0,
creativity_0001,mother,1,7.0,
creativity_0001,move,1,7.0,
creativity_0001,oil,1,7.0,
creativity_0001,part,1,7.0,
creativity_0001,placeholder,1,7.0,
creativity_0001,playlist,1,7.0,
creativity_0001,pre,1,7.0,
creativity_0001,process,1,7.0,
creativity_0001,producer,1,7.0,
creativity_0001,product,1,7.0,
creativity_0001,profile,1,7.0,
creativity_0001,quantizer,1,7.0,
creativity_0001,question,1,7.0,
creativity_0001,reason,1,7.0,
creativity_0001,record,1,7.0,
creativity_0001,recording,1,7.0,
creativity_0001,remixing,1,7.0,
creativity_0001,rhythm,1,7.0,
creativity_0001,round,1,7.0,
creativity_0001,sampling,1,7.0,
creativity_0001,seed,1,7.0,
creativity_0001,singer,1,7.0,
creativity_0001,snake,1,7.0,
creativity_0001,software,1,7.0,
creativity_0001,solution,1,7.0,
creativity_0001,songwriter,1,7.0,
creativity_0001,sound,1,7.0,
creativity_0001,space,1,7.0,
creativity_0001,stream,1,7.0,
creativity_0001,studio,1,7.0,
creativity_0001,tool,1,7.0,
creativity_0001,troubleshooting,1,7.0,
creativity_0001,update,1,7.0,
creativity_0001,vibe,1,7.0,
creativity_0001,wall,1,7.0,
creativity_0001,way,1,7.0,
creativity_0001,window,1,7.0,
creativity_0001,workflow,1,7.0,
creativity_0001,working,1,7.0,
creativity_0001,worth,1,7.0,
creativity_0002,content,12,1.0,
creativity_0002,AI,10,2.0,
creativity_0002,time,4,3.0,
creativity_0002,client,3,4.0,
creativity_0002,page,3,4.0,
creativity_0002,project,3,4.0,
creativity_0002,seo,3,4.0,
creativity_0002,concern,2,5.0,
creativity_0002,day,2,5.0,
creativity_0002,idea,2,5.0,
creativity_0002,job,2,5.0,
creativity_0002,lot,2,5.0,
creativity_0002,manager,2,5.0,
creativity_0002,presentation,2,5.0,
creativity_0002,prompt,2,5.0,
creativity_0002,tone,2,5.0,
creativity_0002,word,2,5.0,
creativity_0002,work,2,5.0,
creativity_0002,article,1,6.0,
creativity_0002,brainstorming,1,6.0,
creativity_0002,capability,1,6.0,
creativity_0002,change,1,6.0,
creativity_0002,check,1,6.0,
creativity_0002,copywriter,1,6.0,
creativity_0002,decision,1,6.0,
creativity_0002,edit,1,6.0,
creativity_0002,engineer,1,6.0,
creativity_0002,experience,1,6.0,
creativity_0002,fact,1,6.0,
creativity_0002,feel,1,6.0,
creativity_0002,giveaway,1,6.0,
creativity_0002,hallucination,1,6.0,
creativity_0002,help,1,6.0,
creativity_0002,information,1,6.0,
creativity_0002,issue,1,6.0,
creativity_0002,keyword,1,6.0,
creativity_0002,lift,1,6.0,
creativity_0002,number,1,6.0,
creativity_0002,outline,1,6.0,
creativity_0002,output,1,6.0,
creativity_0002,oversight,1,6.0,
creativity_0002,paragraph,1,6.0,
creativity_0002,phrase,1,6.0,
creativity_0002,proofreading,1,6.0,
creativity_0002,question,1,6.0,
creativity_0002,request,1,6.0,
creativity_0002,result,1,6.0,
creativity_0002,role,1,6.0,
creativity_0002,scratch,1,6.0,
creativity_0002,search,1,6.0,
creativity_0002,sound,1,6.0,
creativity_0002,style,1,6.0,
creativity_0002,team,1,6.0,
creativity_0002,thing,1,6.0,
creativity_0002,tool,1,6.0,
creativity_0002,topic,1,6.0,
creativity_0002,update,1,6.0,
creativity_0002,web,1,6.0,
creativity_0002,website,1,6.0,
creativity_0002,writer,1,6.0,
creativity_0003,AI,11,1.0,
creativity_0003,time,11,1.0,
creativity_0003,lesson,9,2.0,
creativity_0003,plan,8,3.0,
creativity_0003,dance,7,4.0,
creativity_0003,style,6,5.0,
creativity_0003,week,6,5.0,
creativity_0003,class,5,6.0,
creativity_0003,choreography,4,7.0,
creativity_0003,level,4,7.0,
creativity_0003,difficulty,3,8.0,
creativity_0003,student,3,8.0,
creativity_0003,age,2,9.0,
creativity_0003,art,2,9.0,
creativity_0003,barre,2,9.0,
creativity_0003,choreographer,2,9.0,
creativity_0003,combination,2,9.0,
creativity_0003,floor,2,9.0,
creativity_0003,group,2,9.0,
creativity_0003,idea,2,9.0,
creativity_0003,jazz,2,9.0,
creativity_0003,model,2,9.0,
creativity_0003,piece,2,9.0,
creativity_0003,planning,2,9.0,
creativity_0003,section,2,9.0,
creativity_0003,tool,2,9.0,
creativity_0003,Christmas,1,10.0,
creativity_0003,anxiety,1,10.0,
creativity_0003,area,1,10.0,
creativity_0003,ballet,1,10.0,
creativity_0003,basis,1,10.0,
creativity_0003,center,1,10.0,
creativity_0003,child,1,10.0,
creativity_0003,choice,1,10.0,
creativity_0003,chorography,1,10.0,
creativity_0003,content,1,10.0,
creativity_0003,cookie,1,10.0,
creativity_0003,course,1,10.0,
creativity_0003,crutch,1,10.0,
creativity_0003,cutter,1,10.0,
creativity_0003,dawn,1,10.0,
creativity_0003,decision,1,10.0,
creativity_0003,detail,1,10.0,
creativity_0003,etc.,1,10.0,
creativity_0003,example,1,10.0,
creativity_0003,exercise,1,10.0,
creativity_0003,factor,1,10.0,
creativity_0003,form,1,10.0,
creativity_0003,future,1,10.0,
creativity_0003,genre,1,10.0,
creativity_0003,help,1,10.0,
creativity_0003,history,1,10.0,
creativity_0003,influence,1,10.0,
creativity_0003,instruction,1,10.0,
creativity_0003,instructor,1,10.0,
creativity_0003,integration,1,10.0,
creativity_0003,job,1,10.0,
creativity_0003,lack,1,10.0,
creativity_0003,lot,1,10.0,
creativity_0003,minute,1,10.0,
creativity_0003,music,1,10.0,
creativity_0003,one,1,10.0,
creativity_0003,person,1,10.0,
creativity_0003,place,1,10.0,
creativity_0003,portion,1,10.0,
creativity_0003,possibility,1,10.0,
creativity_0003,process,1,10.0,
creativity_0003,prompt,1,10.0,
creativity_0003,season,1,10.0,
creativity_0003,session,1,10.0,
creativity_0003,skill,1,10.0,
creativity_0003,step,1,10.0,
creativity_0003,stretch,1,10.0,
creativity_0003,structure,1,10.0,
creativity_0003,syllabi,1,10.0,
creativity_0003,tap,1,10.0,
creativity_0003,thanks,1,10.0,
creativity_0003,theme,1,10.0,
creativity_0003,thing,1,10.0,
creativity_0003,track,1,10.0,
creativity_0003,use,1,10.0,
creativity_0003,warmup,1,10.0,
creativity_0003,website,1,10.0,
creativity_0003,year,1,10.0,
creativity_0004,AI,10,1.0,
creativity_0004,person,6,2.0,
creativity_0004,task,6,2.0,
creativity_0004,time,5,3.0,
creativity_0004,tool,5,3.0,
creativity_0004,film,4,4.0,
creativity_0004,process,4,4.0,
creativity_0004,production,4,4.0,
creativity_0004,TV,3,5.0,
creativity_0004,background,3,5.0,
creativity_0004,content,3,5.0,
creativity_0004,design,3,5.0,
creativity_0004,designer,3,5.0,
creativity_0004,job,3,5.0,
creativity_0004,lot,3,5.0,
creativity_0004,work,3,5.0,
creativity_0004,HR,2,6.0,
creativity_0004,admin,2,6.0,
creativity_0004,costume,2,6.0,
creativity_0004,creative,2,6.0,
creativity_0004,effect,2,6.0,
creativity_0004,energy,2,6.0,
creativity_0004,image,2,6.0,
creativity_0004,letter,2,6.0,
creativity_0004,management,2,6.0,
creativity_0004,money,2,6.0,
creativity_0004,part,2,6.0,
creativity_0004,text,2,6.0,
creativity_0004,thing,2,6.0,
creativity_0004,writing,2,6.0,
creativity_0004,Cuebric,1,7.0,
creativity_0004,LED,1,7.0,
creativity_0004,VFX,1,7.0,
creativity_0004,algorithm,1,7.0,
creativity_0004,application,1,7.0,
creativity_0004,area,1,7.0,
creativity_0004,arsenal,1,7.0,
creativity_0004,barrier,1,7.0,
creativity_0004,behaviour,1,7.0,
creativity_0004,bit,1,7.0,
creativity_0004,camera,1,7.0,
creativity_0004,charge,1,7.0,
creativity_0004,comm,1,7.0,
creativity_0004,computer,1,7.0,
creativity_0004,control,1,7.0,
creativity_0004,datum,1,7.0,
creativity_0004,day,1,7.0,
creativity_0004,decision,1,7.0,
creativity_0004,department,1,7.0,
creativity_0004,document,1,7.0,
creativity_0004,editing,1,7.0,
creativity_0004,editor,1,7.0,
creativity_0004,element,1,7.0,
creativity_0004,end,1,7.0,
creativity_0004,entry,1,7.0,
creativity_0004,environment,1,7.0,
creativity_0004,era,1,7.0,
creativity_0004,etc.,1,7.0,
creativity_0004,event,1,7.0,
creativity_0004,experience,1,7.0,
creativity_0004,expert,1,7.0,
creativity_0004,fashion,1,7.0,
creativity_0004,field,1,7.0,
creativity_0004,filler,1,7.0,
creativity_0004,filming,1,7.0,
creativity_0004,finish,1,7.0,
creativity_0004,freelancer,1,7.0,
creativity_0004,graphic,1,7.0,
creativity_0004,human,1,7.0,
creativity_0004,impact,1,7.0,
creativity_0004,income,1,7.0,
creativity_0004,invitation,1,7.0,
creativity_0004,level,1,7.0,
creativity_0004,look,1,7.0,
creativity_0004,memo,1,7.0,
creativity_0004,model,1,7.0,
creativity_0004,name,1,7.0,
creativity_0004,opportunity,1,7.0,
creativity_0004,performance,1,7.0,
creativity_0004,perspective,1,7.0,
creativity_0004,point,1,7.0,
creativity_0004,quality,1,7.0,
creativity_0004,realism,1,7.0,
creativity_0004,realm,1,7.0,
creativity_0004,research,1,7.0,
creativity_0004,risk,1,7.0,
creativity_0004,screen,1,7.0,
creativity_0004,script,1,7.0,
creativity_0004,set,1,7.0,
creativity_0004,skill,1,7.0,
creativity_0004,stage,1,7.0,
creativity_0004,standard,1,7.0,
creativity_0004,start,1,7.0,
creativity_0004,story,1,7.0,
creativity_0004,stream,1,7.0,
creativity_0004,team,1,7.0,
creativity_0004,technique,1,7.0,
creativity_0004,tone,1,7.0,
creativity_0004,trade,1,7.0,
creativity_0004,type,1,7.0,
creativity_0004,use,1,7.0,
creativity_0004,volume,1,7.0,
creativity_0004,warning,1,7.0,
creativity_0004,way,1,7.0,
creativity_0004,world,1,7.0,
creativity_0004,writer,1,7.0,
creativity_0005,caption,9,1.0,
creativity_0005,AI,8,2.0,
creativity_0005,content,5,3.0,
creativity_0005,time,5,3.0,
creativity_0005,video,5,3.0,
creativity_0005,hashtag,4,4.0,
creativity_0005,Instagram,3,5.0,
creativity_0005,TikTok,3,5.0,
creativity_0005,beginner,3,5.0,
creativity_0005,day,3,5.0,
creativity_0005,idea,3,5.0,
creativity_0005,job,3,5.0,
creativity_0005,thing,3,5.0,
creativity_0005,type,3,5.0,
creativity_0005,work,3,5.0,
creativity_0005,ChatGPT,2,6.0,
creativity_0005,Google,2,6.0,
creativity_0005,app,2,6.0,
creativity_0005,experience,2,6.0,
creativity_0005,head,2,6.0,
creativity_0005,impact,2,6.0,
creativity_0005,location,2,6.0,
creativity_0005,lot,2,6.0,
creativity_0005,manager,2,6.0,
creativity_0005,media,2,6.0,
creativity_0005,school,2,6.0,
creativity_0005,trend,2,6.0,
creativity_0005,vibe,2,6.0,
creativity_0005,ADHD,1,7.0,
creativity_0005,Art,1,7.0,
creativity_0005,Business,1,7.0,
creativity_0005,Facebook,1,7.0,
creativity_0005,KB,1,7.0,
creativity_0005,OptiSign,1,7.0,
creativity_0005,Pov,1,7.0,
creativity_0005,Reel,1,7.0,
creativity_0005,Student,1,7.0,
creativity_0005,TIkTok,1,7.0,
creativity_0005,Week,1,7.0,
creativity_0005,aspect,1,7.0,
creativity_0005,brain,1,7.0,
creativity_0005,case,1,7.0,
creativity_0005,chatbot,1,7.0,
creativity_0005,class,1,7.0,
creativity_0005,clip,1,7.0,
creativity_0005,comment,1,7.0,
creativity_0005,crunch,1,7.0,
creativity_0005,detail,1,7.0,
creativity_0005,dream,1,7.0,
creativity_0005,edit,1,7.0,
creativity_0005,editing,1,7.0,
creativity_0005,efficiency,1,7.0,
creativity_0005,engagement,1,7.0,
creativity_0005,film,1,7.0,
creativity_0005,filming,1,7.0,
creativity_0005,form,1,7.0,
creativity_0005,friend,1,7.0,
creativity_0005,fun,1,7.0,
creativity_0005,generation,1,7.0,
creativity_0005,go,1,7.0,
creativity_0005,hope,1,7.0,
creativity_0005,info,1,7.0,
creativity_0005,insight,1,7.0,
creativity_0005,instructor,1,7.0,
creativity_0005,knowledge,1,7.0,
creativity_0005,llm,1,7.0,
creativity_0005,look,1,7.0,
creativity_0005,meta,1,7.0,
creativity_0005,money,1,7.0,
creativity_0005,month,1,7.0,
creativity_0005,part,1,7.0,
creativity_0005,project,1,7.0,
creativity_0005,question,1,7.0,
creativity_0005,reel,1,7.0,
creativity_0005,response,1,7.0,
creativity_0005,role,1,7.0,
creativity_0005,sale,1,7.0,
creativity_0005,search,1,7.0,
creativity_0005,segment,1,7.0,
creativity_0005,show,1,7.0,
creativity_0005,side,1,7.0,
creativity_0005,sister,1,7.0,
creativity_0005,spit,1,7.0,
creativity_0005,stuff,1,7.0,
creativity_0005,ton,1,7.0,
creativity_0005,try,1,7.0,
creativity_0005,view,1,7.0,
creativity_0005,way,1,7.0,
creativity_0005,word,1,7.0,
creativity_0006,AI,24,1.0,
creativity_0006,character,9,2.0,
creativity_0006,person,7,3.0,
creativity_0006,writing,7,3.0,
creativity_0006,time,6,4.0,
creativity_0006,work,6,4.0,
creativity_0006,etc.,5,5.0,
creativity_0006,thing,5,5.0,
creativity_0006,art,4,6.0,
creativity_0006,draft,3,7.0,
creativity_0006,part,3,7.0,
creativity_0006,question,3,7.0,
creativity_0006,scene,3,7.0,
creativity_0006,stage,3,7.0,
creativity_0006,world,3,7.0,
creativity_0006,authenticity,2,8.0,
creativity_0006,brainstorming,2,8.0,
creativity_0006,capability,2,8.0,
creativity_0006,concept,2,8.0,
creativity_0006,context,2,8.0,
creativity_0006,creative,2,8.0,
creativity_0006,diagram,2,8.0,
creativity_0006,dialogue,2,8.0,
creativity_0006,editing,2,8.0,
creativity_0006,field,2,8.0,
creativity_0006,flow,2,8.0,
creativity_0006,form,2,8.0,
creativity_0006,forward,2,8.0,
creativity_0006,image,2,8.0,
creativity_0006,interpretation,2,8.0,
creativity_0006,llm,2,8.0,
creativity_0006,lore,2,8.0,
creativity_0006,lot,2,8.0,
creativity_0006,moment,2,8.0,
creativity_0006,pattern,2,8.0,
creativity_0006,piece,2,8.0,
creativity_0006,point,2,8.0,
creativity_0006,project,2,8.0,
creativity_0006,reference,2,8.0,
creativity_0006,result,2,8.0,
creativity_0006,role,2,8.0,
creativity_0006,session,2,8.0,
creativity_0006,sort,2,8.0,
creativity_0006,term,2,8.0,
creativity_0006,text,2,8.0,
creativity_0006,way,2,8.0,
creativity_0006,AU,1,9.0,
creativity_0006,Chekov,1,9.0,
creativity_0006,Universe,1,9.0,
creativity_0006,ability,1,9.0,
creativity_0006,accusation,1,9.0,
creativity_0006,actor,1,9.0,
creativity_0006,addition,1,9.0,
creativity_0006,adventure,1,9.0,
creativity_0006,agency,1,9.0,
creativity_0006,ambiance,1,9.0,
creativity_0006,analysis,1,9.0,
creativity_0006,angle,1,9.0,
creativity_0006,aphantasia,1,9.0,
creativity_0006,arc,1,9.0,
creativity_0006,artist,1,9.0,
creativity_0006,aspect,1,9.0,
creativity_0006,barebone,1,9.0,
creativity_0006,bit,1,9.0,
creativity_0006,body,1,9.0,
creativity_0006,boon,1,9.0,
creativity_0006,branch,1,9.0,
creativity_0006,brute,1,9.0,
creativity_0006,burden,1,9.0,
creativity_0006,choose,1,9.0,
creativity_0006,cliché,1,9.0,
creativity_0006,clue,1,9.0,
creativity_0006,coding,1,9.0,
creativity_0006,collaboration,1,9.0,
creativity_0006,color,1,9.0,
creativity_0006,conflict,1,9.0,
creativity_0006,conversation,1,9.0,
creativity_0006,cost,1,9.0,
creativity_0006,counter,1,9.0,
creativity_0006,counterculture,1,9.0,
creativity_0006,craft,1,9.0,
creativity_0006,crisis,1,9.0,
creativity_0006,culture,1,9.0,
creativity_0006,dataset,1,9.0,
creativity_0006,deal,1,9.0,
creativity_0006,decision,1,9.0,
creativity_0006,demand,1,9.0,
creativity_0006,designer,1,9.0,
creativity_0006,detail,1,9.0,
creativity_0006,device,1,9.0,
creativity_0006,dollar,1,9.0,
creativity_0006,draw,1,9.0,
creativity_0006,dungeon,1,9.0,
creativity_0006,emdash,1,9.0,
creativity_0006,energy,1,9.0,
creativity_0006,entertainment,1,9.0,
creativity_0006,example,1,9.0,
creativity_0006,eye,1,9.0,
creativity_0006,feeling,1,9.0,
creativity_0006,foreshadowing,1,9.0,
creativity_0006,foundation,1,9.0,
creativity_0006,fundamental,1,9.0,
creativity_0006,gamebook,1,9.0,
creativity_0006,gamut,1,9.0,
creativity_0006,generation,1,9.0,
creativity_0006,goal,1,9.0,
creativity_0006,grammar,1,9.0,
creativity_0006,graphic,1,9.0,
creativity_0006,gun,1,9.0,
creativity_0006,hair,1,9.0,
creativity_0006,hand,1,9.0,
creativity_0006,handholding,1,9.0,
creativity_0006,human,1,9.0,
creativity_0006,hundred,1,9.0,
creativity_0006,idea,1,9.0,
creativity_0006,illusion,1,9.0,
creativity_0006,impression,1,9.0,
creativity_0006,information,1,9.0,
creativity_0006,life,1,9.0,
creativity_0006,list,1,9.0,
creativity_0006,loneliness,1,9.0,
creativity_0006,magic,1,9.0,
creativity_0006,majority,1,9.0,
creativity_0006,making,1,9.0,
creativity_0006,master,1,9.0,
creativity_0006,metric,1,9.0,
creativity_0006,microcosm,1,9.0,
creativity_0006,model,1,9.0,
creativity_0006,mood,1,9.0,
creativity_0006,moodboard,1,9.0,
creativity_0006,motif,1,9.0,
creativity_0006,movement,1,9.0,
creativity_0006,note,1,9.0,
creativity_0006,novel,1,9.0,
creativity_0006,occasion,1,9.0,
creativity_0006,one,1,9.0,
creativity_0006,order,1,9.0,
creativity_0006,other,1,9.0,
creativity_0006,pedestal,1,9.0,
creativity_0006,perspective,1,9.0,
creativity_0006,phrase,1,9.0,
creativity_0006,planning,1,9.0,
creativity_0006,plotline,1,9.0,
creativity_0006,portrayal,1,9.0,
creativity_0006,potential,1,9.0,
creativity_0006,prevalence,1,9.0,
creativity_0006,problem,1,9.0,
creativity_0006,proof,1,9.0,
creativity_0006,quality,1,9.0,
creativity_0006,reason,1,9.0,
creativity_0006,research,1,9.0,
creativity_0006,response,1,9.0,
creativity_0006,rhythm,1,9.0,
creativity_0006,sake,1,9.0,
creativity_0006,scenario,1,9.0,
creativity_0006,sentiment,1,9.0,
creativity_0006,shape,1,9.0,
creativity_0006,side,1,9.0,
creativity_0006,situation,1,9.0,
creativity_0006,slander,1,9.0,
creativity_0006,space,1,9.0,
creativity_0006,spellcheck,1,9.0,
creativity_0006,stat,1,9.0,
creativity_0006,state,1,9.0,
creativity_0006,step,1,9.0,
creativity_0006,story,1,9.0,
creativity_0006,storyline,1,9.0,
creativity_0006,storyteller,1,9.0,
creativity_0006,storytelling,1,9.0,
creativity_0006,summary,1,9.0,
creativity_0006,support,1,9.0,
creativity_0006,symbolism,1,9.0,
creativity_0006,tandem,1,9.0,
creativity_0006,theme,1,9.0,
creativity_0006,tool,1,9.0,
creativity_0006,turn,1,9.0,
creativity_0006,use,1,9.0,
creativity_0006,vibe,1,9.0,
creativity_0006,volume,1,9.0,
creativity_0006,workflow,1,9.0,
creativity_0007,AI,15,1.0,
creativity_0007,video,7,2.0,
creativity_0007,image,6,3.0,
creativity_0007,thing,6,3.0,
creativity_0007,person,5,4.0,
creativity_0007,YouTube,4,5.0,
creativity_0007,description,4,5.0,
creativity_0007,time,4,5.0,
creativity_0007,title,4,5.0,
creativity_0007,church,3,6.0,
creativity_0007,editing,3,6.0,
creativity_0007,etc.,3,6.0,
creativity_0007,example,3,6.0,
creativity_0007,feature,3,6.0,
creativity_0007,internet,3,6.0,
creativity_0007,work,3,6.0,
creativity_0007,world,3,6.0,
creativity_0007,writing,3,6.0,
creativity_0007,VidIQ,2,7.0,
creativity_0007,blog,2,7.0,
creativity_0007,body,2,7.0,
creativity_0007,content,2,7.0,
creativity_0007,direction,2,7.0,
creativity_0007,engine,2,7.0,
creativity_0007,generator,2,7.0,
creativity_0007,graphic,2,7.0,
creativity_0007,hair,2,7.0,
creativity_0007,lot,2,7.0,
creativity_0007,manipulator,2,7.0,
creativity_0007,media,2,7.0,
creativity_0007,number,2,7.0,
creativity_0007,photo,2,7.0,
creativity_0007,process,2,7.0,
creativity_0007,refinement,2,7.0,
creativity_0007,side,2,7.0,
creativity_0007,test,2,7.0,
creativity_0007,trend,2,7.0,
creativity_0007,Adobe,1,8.0,
creativity_0007,B,1,8.0,
creativity_0007,Canva,1,8.0,
creativity_0007,Clip,1,8.0,
creativity_0007,Director,1,8.0,
creativity_0007,Grammarly,1,8.0,
creativity_0007,OBS,1,8.0,
creativity_0007,Opus,1,8.0,
creativity_0007,Premiere,1,8.0,
creativity_0007,Wordpress,1,8.0,
creativity_0007,Works,1,8.0,
creativity_0007,a/,1,8.0,
creativity_0007,abuse,1,8.0,
creativity_0007,algorithm,1,8.0,
creativity_0007,assistant,1,8.0,
creativity_0007,attribution,1,8.0,
creativity_0007,bone,1,8.0,
creativity_0007,breadth,1,8.0,
creativity_0007,capability,1,8.0,
creativity_0007,change,1,8.0,
creativity_0007,channel,1,8.0,
creativity_0007,checklist,1,8.0,
creativity_0007,colorism,1,8.0,
creativity_0007,comparison,1,8.0,
creativity_0007,competency,1,8.0,
creativity_0007,crutch,1,8.0,
creativity_0007,datum,1,8.0,
creativity_0007,detail,1,8.0,
creativity_0007,development,1,8.0,
creativity_0007,discovery,1,8.0,
creativity_0007,edition,1,8.0,
creativity_0007,education,1,8.0,
creativity_0007,effort,1,8.0,
creativity_0007,expectation,1,8.0,
creativity_0007,experience,1,8.0,
creativity_0007,expression,1,8.0,
creativity_0007,eye,1,8.0,
creativity_0007,faking,1,8.0,
creativity_0007,featurism,1,8.0,
creativity_0007,footage,1,8.0,
creativity_0007,form,1,8.0,
creativity_0007,function,1,8.0,
creativity_0007,gel,1,8.0,
creativity_0007,group,1,8.0,
creativity_0007,hour,1,8.0,
creativity_0007,humankind,1,8.0,
creativity_0007,ideal,1,8.0,
creativity_0007,industry,1,8.0,
creativity_0007,issue,1,8.0,
creativity_0007,job,1,8.0,
creativity_0007,keyword,1,8.0,
creativity_0007,kind,1,8.0,
creativity_0007,likeness,1,8.0,
creativity_0007,list,1,8.0,
creativity_0007,manipulation,1,8.0,
creativity_0007,message,1,8.0,
creativity_0007,noise,1,8.0,
creativity_0007,nose,1,8.0,
creativity_0007,optimize,1,8.0,
creativity_0007,part,1,8.0,
creativity_0007,permission,1,8.0,
creativity_0007,perspective,1,8.0,
creativity_0007,place,1,8.0,
creativity_0007,planning,1,8.0,
creativity_0007,project,1,8.0,
creativity_0007,property,1,8.0,
creativity_0007,recommendation,1,8.0,
creativity_0007,representation,1,8.0,
creativity_0007,sermon,1,8.0,
creativity_0007,service,1,8.0,
creativity_0007,short,1,8.0,
creativity_0007,skill,1,8.0,
creativity_0007,skin,1,8.0,
creativity_0007,stage,1,8.0,
creativity_0007,standard,1,8.0,
creativity_0007,stuff,1,8.0,
creativity_0007,style,1,8.0,
creativity_0007,substitute,1,8.0,
