transcript_id,role,section,lemma,upos,count
creativity_0026,user,future,expensive,ADJ,1
creativity_0026,user,future,financing,NOUN,1
creativity_0026,user,future,for,ADP,2
creativity_0026,user,future,generate,VERB,2
creativity_0026,user,future,green,ADJ,1
creativity_0026,user,future,help,VERB,1
creativity_0026,user,future,hope,VERB,1
creativity_0026,user,future,in,ADP,2
creativity_0026,user,future,it,PRON,3
creativity_0026,user,future,light,NOUN,1
creativity_0026,user,future,location,NOUN,1
creativity_0026,user,future,lower,VERB,2
creativity_0026,user,future,myself,PRON,1
creativity_0026,user,future,not,PART,1
creativity_0026,user,future,of,ADP,2
creativity_0026,user,future,on,ADP,2
creativity_0026,user,future,or,CCONJ,1
creativity_0026,user,future,over,ADP,1
creativity_0026,user,future,person,NOUN,1
creativity_0026,user,future,physical,ADJ,1
creativity_0026,user,future,pitch,NOUN,1
creativity_0026,user,future,production,NOUN,1
creativity_0026,user,future,progress,NOUN,1
creativity_0026,user,future,project,NOUN,1
creativity_0026,user,future,proof,NOUN,1
creativity_0026,user,future,real,ADJ,1
creativity_0026,user,future,risk,NOUN,1
creativity_0026,user,future,scene,NOUN,1
creativity_0026,user,future,see,VERB,2
creativity_0026,user,future,sell,VERB,1
creativity_0026,user,future,sense,NOUN,1
creativity_0026,user,future,sequence,NOUN,1
creativity_0026,user,future,short,ADJ,1
creativity_0026,user,future,sound,NOUN,1
creativity_0026,user,future,stage,NOUN,1
creativity_0026,user,future,supplant,VERB,1
creativity_0026,user,future,support,VERB,1
creativity_0026,user,future,the,DET,2
creativity_0026,user,future,think,VERB,1
creativity_0026,user,future,time,NOUN,1
creativity_0026,user,future,to,ADP,1
creativity_0026,user,future,to,PART,5
creativity_0026,user,future,tool,NOUN,1
creativity_0026,user,future,total,ADJ,1
creativity_0026,user,future,totally,ADV,1
creativity_0026,user,future,use,VERB,1
creativity_0026,user,future,way,NOUN,1
creativity_0026,user,future,what,PRON,2
creativity_0026,user,future,will,AUX,1
creativity_0026,user,future,without,ADP,1
creativity_0026,user,future,work,NOUN,1
creativity_0026,user,future,work,VERB,1
creativity_0026,user,future,would,AUX,1
creativity_0026,user,intro,.,PUNCT,2
creativity_0026,user,intro,ahead,ADV,1
creativity_0026,user,intro,go,VERB,1
creativity_0026,user,intro,good,ADJ,1
creativity_0026,user,intro,sound,VERB,1
creativity_0026,user,project_example,"""",PUNCT,4
creativity_0026,user,project_example,'s,PART,1
creativity_0026,user,project_example,",",PUNCT,5
creativity_0026,user,project_example,-,PUNCT,1
creativity_0026,user,project_example,.,PUNCT,7
creativity_0026,user,project_example,AI,NOUN,1
creativity_0026,user,project_example,I,PRON,11
creativity_0026,user,project_example,a,DET,6
creativity_0026,user,project_example,able,ADJ,2
creativity_0026,user,project_example,again,ADV,1
creativity_0026,user,project_example,also,ADV,1
creativity_0026,user,project_example,and,CCONJ,2
creativity_0026,user,project_example,as,ADP,2
creativity_0026,user,project_example,as,ADV,1
creativity_0026,user,project_example,ask,VERB,3
creativity_0026,user,project_example,back,NOUN,1
creativity_0026,user,project_example,base,VERB,1
creativity_0026,user,project_example,be,AUX,7
creativity_0026,user,project_example,before,SCONJ,1
creativity_0026,user,project_example,bull,NOUN,1
creativity_0026,user,project_example,but,CCONJ,1
creativity_0026,user,project_example,by,SCONJ,1
creativity_0026,user,project_example,can,AUX,1
creativity_0026,user,project_example,character,NOUN,2
creativity_0026,user,project_example,china,NOUN,1
creativity_0026,user,project_example,close,ADJ,1
creativity_0026,user,project_example,combine,VERB,1
creativity_0026,user,project_example,dialogue,NOUN,2
creativity_0026,user,project_example,do,AUX,1
creativity_0026,user,project_example,example,NOUN,2
creativity_0026,user,project_example,feature,NOUN,1
creativity_0026,user,project_example,few,ADJ,1
creativity_0026,user,project_example,film,NOUN,1
creativity_0026,user,project_example,for,ADP,3
creativity_0026,user,project_example,for,SCONJ,1
creativity_0026,user,project_example,forth,NOUN,1
creativity_0026,user,project_example,funny,ADJ,1
creativity_0026,user,project_example,generate,VERB,2
creativity_0026,user,project_example,give,VERB,1
creativity_0026,user,project_example,good,ADJ,1
creativity_0026,user,project_example,happy,ADJ,1
creativity_0026,user,project_example,hone,VERB,1
creativity_0026,user,project_example,idiom,NOUN,1
creativity_0026,user,project_example,in,ADP,4
creativity_0026,user,project_example,intention,NOUN,1
creativity_0026,user,project_example,it,PRON,4
creativity_0026,user,project_example,iterate,VERB,1
creativity_0026,user,project_example,iteration,NOUN,1
creativity_0026,user,project_example,its,PRON,1
creativity_0026,user,project_example,joke,NOUN,1
creativity_0026,user,project_example,like,ADP,1
creativity_0026,user,project_example,limited,ADJ,1
creativity_0026,user,project_example,list,VERB,1
creativity_0026,user,project_example,loose,ADJ,1
creativity_0026,user,project_example,more,ADJ,2
creativity_0026,user,project_example,my,PRON,1
creativity_0026,user,project_example,non,NOUN,1
creativity_0026,user,project_example,not,PART,2
creativity_0026,user,project_example,of,ADP,2
creativity_0026,user,project_example,of,SCONJ,1
creativity_0026,user,project_example,on,ADP,3
creativity_0026,user,project_example,or,CCONJ,1
creativity_0026,user,project_example,part,NOUN,1
creativity_0026,user,project_example,pretty,ADV,1
creativity_0026,user,project_example,quite,ADV,2
creativity_0026,user,project_example,reach,VERB,2
creativity_0026,user,project_example,refine,VERB,1
creativity_0026,user,project_example,right,ADJ,1
creativity_0026,user,project_example,settle,VERB,1
creativity_0026,user,project_example,shop,NOUN,1
creativity_0026,user,project_example,something,PRON,2
creativity_0026,user,project_example,sound,VERB,1
creativity_0026,user,project_example,suggestion,NOUN,1
creativity_0026,user,project_example,surname,NOUN,1
creativity_0026,user,project_example,that,PRON,1
creativity_0026,user,project_example,the,DET,4
creativity_0026,user,project_example,then,ADV,2
creativity_0026,user,project_example,think,VERB,1
creativity_0026,user,project_example,time,NOUN,1
creativity_0026,user,project_example,to,ADP,1
creativity_0026,user,project_example,to,PART,3
creativity_0026,user,project_example,use,VERB,2
creativity_0026,user,project_example,way,NOUN,1
creativity_0026,user,project_example,what,PRON,1
creativity_0026,user,project_example,where,ADV,1
creativity_0026,user,project_example,which,PRON,3
creativity_0026,user,project_example,with,ADP,1
creativity_0026,user,project_example,write,VERB,1
creativity_0026,user,walkthrough,"""",PUNCT,4
creativity_0026,user,walkthrough,",",PUNCT,8
creativity_0026,user,walkthrough,-,PUNCT,1
creativity_0026,user,walkthrough,.,PUNCT,5
creativity_0026,user,walkthrough,1971,NUM,1
creativity_0026,user,walkthrough,;,PUNCT,1
creativity_0026,user,walkthrough,AI,PROPN,1
creativity_0026,user,walkthrough,Barnsbury,PROPN,1
creativity_0026,user,walkthrough,I,PRON,10
creativity_0026,user,walkthrough,a,DET,7
creativity_0026,user,walkthrough,able,ADJ,1
creativity_0026,user,walkthrough,actually,ADV,1
creativity_0026,user,walkthrough,and,CCONJ,2
creativity_0026,user,walkthrough,articulate,VERB,1
creativity_0026,user,walkthrough,as,ADP,1
creativity_0026,user,walkthrough,ask,VERB,1
creativity_0026,user,walkthrough,aspect,NOUN,1
creativity_0026,user,walkthrough,at,ADP,1
creativity_0026,user,walkthrough,ball,NOUN,1
creativity_0026,user,walkthrough,be,AUX,3
creativity_0026,user,walkthrough,bear,VERB,1
creativity_0026,user,walkthrough,broad,ADJ,1
creativity_0026,user,walkthrough,but,CCONJ,2
creativity_0026,user,walkthrough,by,SCONJ,1
creativity_0026,user,walkthrough,canvas,NOUN,1
creativity_0026,user,walkthrough,correct,ADJ,1
creativity_0026,user,walkthrough,creative,ADJ,1
creativity_0026,user,walkthrough,deliver,VERB,1
creativity_0026,user,walkthrough,determine,VERB,1
creativity_0026,user,walkthrough,do,AUX,2
creativity_0026,user,walkthrough,do,VERB,1
creativity_0026,user,walkthrough,during,ADP,1
creativity_0026,user,walkthrough,early,ADJ,1
creativity_0026,user,walkthrough,easy,ADJ,1
creativity_0026,user,walkthrough,eliminate,VERB,1
creativity_0026,user,walkthrough,exactly,ADV,2
creativity_0026,user,walkthrough,example,NOUN,1
creativity_0026,user,walkthrough,find,VERB,1
creativity_0026,user,walkthrough,for,ADP,4
creativity_0026,user,walkthrough,from,ADP,1
creativity_0026,user,walkthrough,from,SCONJ,2
creativity_0026,user,walkthrough,get,VERB,1
creativity_0026,user,walkthrough,give,VERB,2
creativity_0026,user,walkthrough,have,AUX,1
creativity_0026,user,walkthrough,have,VERB,1
creativity_0026,user,walkthrough,i.e.,ADV,1
creativity_0026,user,walkthrough,idea,NOUN,2
creativity_0026,user,walkthrough,ideal,ADJ,1
creativity_0026,user,walkthrough,in,ADP,2
creativity_0026,user,walkthrough,inspiration,NOUN,1
creativity_0026,user,walkthrough,instead,ADV,1
creativity_0026,user,walkthrough,it,PRON,6
creativity_0026,user,walkthrough,its,PRON,1
creativity_0026,user,walkthrough,know,VERB,2
creativity_0026,user,walkthrough,look,VERB,2
creativity_0026,user,walkthrough,man,NOUN,1
creativity_0026,user,walkthrough,might,AUX,2
creativity_0026,user,walkthrough,more,ADV,1
creativity_0026,user,walkthrough,most,ADV,1
creativity_0026,user,walkthrough,my,PRON,2
creativity_0026,user,walkthrough,not,PART,4
creativity_0026,user,walkthrough,of,ADP,3
creativity_0026,user,walkthrough,on,ADP,2
creativity_0026,user,walkthrough,original,ADJ,1
creativity_0026,user,walkthrough,outline,VERB,1
creativity_0026,user,walkthrough,own,ADJ,2
creativity_0026,user,walkthrough,park,NOUN,1
creativity_0026,user,walkthrough,particularly,ADV,1
creativity_0026,user,walkthrough,path,NOUN,1
creativity_0026,user,walkthrough,point,NOUN,1
creativity_0026,user,walkthrough,probably,ADV,1
creativity_0026,user,walkthrough,question,NOUN,1
creativity_0026,user,walkthrough,quickly,ADV,1
creativity_0026,user,walkthrough,response,NOUN,1
creativity_0026,user,walkthrough,save,VERB,1
creativity_0026,user,walkthrough,say,VERB,1
creativity_0026,user,walkthrough,search,VERB,1
creativity_0026,user,walkthrough,see,VERB,1
creativity_0026,user,walkthrough,send,VERB,1
creativity_0026,user,walkthrough,some,DET,1
creativity_0026,user,walkthrough,sometimes,ADV,1
creativity_0026,user,walkthrough,sort,NOUN,2
creativity_0026,user,walkthrough,stage,NOUN,1
creativity_0026,user,walkthrough,starting,NOUN,1
creativity_0026,user,walkthrough,surname,NOUN,1
creativity_0026,user,walkthrough,ten,NUM,1
creativity_0026,user,walkthrough,than,SCONJ,1
creativity_0026,user,walkthrough,that,DET,1
creativity_0026,user,walkthrough,the,DET,2
creativity_0026,user,walkthrough,thing,NOUN,1
creativity_0026,user,walkthrough,time,NOUN,1
creativity_0026,user,walkthrough,to,PART,3
creativity_0026,user,walkthrough,towards,ADP,1
creativity_0026,user,walkthrough,use,VERB,1
creativity_0026,user,walkthrough,useful,ADJ,1
creativity_0026,user,walkthrough,usually,ADV,2
creativity_0026,user,walkthrough,want,VERB,3
creativity_0026,user,walkthrough,what,PRON,5
creativity_0026,user,walkthrough,when,ADV,2
creativity_0026,user,walkthrough,will,AUX,2
creativity_0026,user,walkthrough,work,NOUN,1
creativity_0026,user,walkthrough,writing,NOUN,1
creativity_0026,user,walkthrough,you,PRON,4
creativity_0027,user,basic_job_description,&,CCONJ,1
creativity_0027,user,basic_job_description,",",PUNCT,4
creativity_0027,user,basic_job_description,-,PUNCT,2
creativity_0027,user,basic_job_description,.,PUNCT,3
creativity_0027,user,basic_job_description,I,PRON,3
creativity_0027,user,basic_job_description,T,NOUN,2
creativity_0027,user,basic_job_description,a,DET,4
creativity_0027,user,basic_job_description,also,ADV,1
creativity_0027,user,basic_job_description,and,CCONJ,2
creativity_0027,user,basic_job_description,apply,VERB,1
creativity_0027,user,basic_job_description,as,ADP,2
creativity_0027,user,basic_job_description,be,AUX,2
creativity_0027,user,basic_job_description,bottle,NOUN,1
creativity_0027,user,basic_job_description,business,NOUN,1
creativity_0027,user,basic_job_description,can,AUX,1
creativity_0027,user,basic_job_description,clothing,NOUN,1
creativity_0027,user,basic_job_description,could,AUX,1
creativity_0027,user,basic_job_description,creative,ADJ,1
creativity_0027,user,basic_job_description,cricut,NOUN,1
creativity_0027,user,basic_job_description,cut,VERB,1
creativity_0027,user,basic_job_description,design,VERB,1
creativity_0027,user,basic_job_description,etc.,NOUN,1
creativity_0027,user,basic_job_description,for,ADP,1
creativity_0027,user,basic_job_description,gift,NOUN,1
creativity_0027,user,basic_job_description,glasses,NOUN,1
creativity_0027,user,basic_job_description,have,VERB,1
creativity_0027,user,basic_job_description,heat,NOUN,1
creativity_0027,user,basic_job_description,include,VERB,1
creativity_0027,user,basic_job_description,into,ADP,1
creativity_0027,user,basic_job_description,involve,VERB,1
creativity_0027,user,basic_job_description,it,PRON,1
creativity_0027,user,basic_job_description,item,NOUN,1
creativity_0027,user,basic_job_description,logo,NOUN,1
creativity_0027,user,basic_job_description,machine,NOUN,1
creativity_0027,user,basic_job_description,main,ADJ,1
creativity_0027,user,basic_job_description,most,ADJ,1
creativity_0027,user,basic_job_description,much,ADV,1
creativity_0027,user,basic_job_description,mug,NOUN,1
creativity_0027,user,basic_job_description,my,PRON,1
creativity_0027,user,basic_job_description,photo,NOUN,1
creativity_0027,user,basic_job_description,pretty,ADV,1
creativity_0027,user,basic_job_description,project,NOUN,1
creativity_0027,user,basic_job_description,shirt,NOUN,2
creativity_0027,user,basic_job_description,so,ADV,1
creativity_0027,user,basic_job_description,such,ADJ,1
creativity_0027,user,basic_job_description,that,PRON,1
creativity_0027,user,basic_job_description,then,ADV,1
creativity_0027,user,basic_job_description,thing,NOUN,1
creativity_0027,user,basic_job_description,this,PRON,1
creativity_0027,user,basic_job_description,to,ADP,2
creativity_0027,user,basic_job_description,typical,ADJ,1
creativity_0027,user,basic_job_description,use,VERB,1
creativity_0027,user,basic_job_description,vase,NOUN,1
creativity_0027,user,basic_job_description,vinyl,NOUN,2
creativity_0027,user,basic_job_description,vinyl,VERB,1
creativity_0027,user,basic_job_description,wine,NOUN,1
creativity_0027,user,basic_job_description,with,ADP,1
creativity_0027,user,basic_job_description,work,NOUN,1
creativity_0027,user,changed_aspects,",",PUNCT,2
creativity_0027,user,changed_aspects,.,PUNCT,2
creativity_0027,user,changed_aspects,:,PUNCT,1
creativity_0027,user,changed_aspects,AI,NOUN,1
creativity_0027,user,changed_aspects,AI,PROPN,2
creativity_0027,user,changed_aspects,Gemini,PROPN,2
creativity_0027,user,changed_aspects,I,PRON,4
creativity_0027,user,changed_aspects,also,ADV,2
creativity_0027,user,changed_aspects,and,CCONJ,4
creativity_0027,user,changed_aspects,business,NOUN,2
creativity_0027,user,changed_aspects,but,CCONJ,2
creativity_0027,user,changed_aspects,by,SCONJ,2
creativity_0027,user,changed_aspects,change,VERB,2
creativity_0027,user,changed_aspects,create,VERB,4
creativity_0027,user,changed_aspects,creative,ADJ,2
creativity_0027,user,changed_aspects,crowd,NOUN,2
creativity_0027,user,changed_aspects,do,AUX,2
creativity_0027,user,changed_aspects,enable,VERB,2
creativity_0027,user,changed_aspects,from,ADP,2
creativity_0027,user,changed_aspects,have,AUX,4
creativity_0027,user,changed_aspects,idea,NOUN,4
creativity_0027,user,changed_aspects,it,PRON,2
creativity_0027,user,changed_aspects,make,VERB,2
creativity_0027,user,changed_aspects,my,PRON,8
creativity_0027,user,changed_aspects,new,ADJ,2
creativity_0027,user,changed_aspects,nothing,PRON,2
creativity_0027,user,changed_aspects,out,ADP,2
creativity_0027,user,changed_aspects,own,ADJ,2
creativity_0027,user,changed_aspects,really,ADV,2
creativity_0027,user,changed_aspects,showcase,VERB,2
creativity_0027,user,changed_aspects,since,SCONJ,2
creativity_0027,user,changed_aspects,stand,VERB,2
creativity_0027,user,changed_aspects,still,ADV,2
creativity_0027,user,changed_aspects,the,DET,2
creativity_0027,user,changed_aspects,thrive,VERB,2
creativity_0027,user,changed_aspects,to,PART,4
creativity_0027,user,changed_aspects,too,ADV,2
creativity_0027,user,changed_aspects,use,VERB,4
creativity_0027,user,changed_aspects,with,ADP,2
creativity_0027,user,changed_aspects,work,NOUN,4
creativity_0027,user,concerns,",",PUNCT,3
creativity_0027,user,concerns,.,PUNCT,3
creativity_0027,user,concerns,AI,NOUN,3
creativity_0027,user,concerns,I,PRON,3
creativity_0027,user,concerns,a,DET,2
creativity_0027,user,concerns,about,ADP,1
creativity_0027,user,concerns,affect,VERB,1
creativity_0027,user,concerns,and,CCONJ,1
creativity_0027,user,concerns,any,DET,1
creativity_0027,user,concerns,artist,NOUN,1
creativity_0027,user,concerns,as,ADP,1
creativity_0027,user,concerns,as,SCONJ,1
creativity_0027,user,concerns,be,AUX,1
creativity_0027,user,concerns,can,AUX,1
creativity_0027,user,concerns,concern,NOUN,1
creativity_0027,user,concerns,consider,VERB,1
creativity_0027,user,concerns,could,AUX,1
creativity_0027,user,concerns,creative,ADJ,3
creativity_0027,user,concerns,day,NOUN,1
creativity_0027,user,concerns,depth,NOUN,1
creativity_0027,user,concerns,do,AUX,3
creativity_0027,user,concerns,easy,ADJ,1
creativity_0027,user,concerns,even,ADV,1
creativity_0027,user,concerns,field,NOUN,1
creativity_0027,user,concerns,generate,VERB,1
creativity_0027,user,concerns,have,VERB,1
creativity_0027,user,concerns,help,VERB,1
creativity_0027,user,concerns,hour,NOUN,1
creativity_0027,user,concerns,how,ADV,1
creativity_0027,user,concerns,if,SCONJ,1
creativity_0027,user,concerns,in,ADP,1
creativity_0027,user,concerns,it,PRON,2
creativity_0027,user,concerns,level,NOUN,1
creativity_0027,user,concerns,life,NOUN,1
creativity_0027,user,concerns,livelihood,NOUN,1
creativity_0027,user,concerns,make,VERB,1
creativity_0027,user,concerns,maybe,ADV,1
creativity_0027,user,concerns,my,PRON,1
creativity_0027,user,concerns,not,PART,3
creativity_0027,user,concerns,of,ADP,1
creativity_0027,user,concerns,on,ADP,1
creativity_0027,user,concerns,only,ADV,1
creativity_0027,user,concerns,own,ADJ,1
creativity_0027,user,concerns,personal,ADJ,1
creativity_0027,user,concerns,piece,NOUN,1
creativity_0027,user,concerns,regard,VERB,1
creativity_0027,user,concerns,ruin,VERB,1
creativity_0027,user,concerns,second,NOUN,1
creativity_0027,user,concerns,seem,VERB,1
creativity_0027,user,concerns,some,DET,1
creativity_0027,user,concerns,take,VERB,1
creativity_0027,user,concerns,that,DET,1
creativity_0027,user,concerns,the,DET,1
creativity_0027,user,concerns,their,PRON,1
creativity_0027,user,concerns,then,ADV,1
creativity_0027,user,concerns,they,PRON,1
creativity_0027,user,concerns,this,DET,1
creativity_0027,user,concerns,to,ADP,1
creativity_0027,user,concerns,to,PART,1
creativity_0027,user,concerns,use,VERB,1
creativity_0027,user,concerns,when,ADV,1
creativity_0027,user,concerns,whole,NOUN,1
creativity_0027,user,concerns,work,NOUN,2
creativity_0027,user,concerns,worried,ADJ,1
creativity_0027,user,concerns,would,AUX,1
creativity_0027,user,concerns,you,PRON,1
creativity_0027,user,dynamic,",",PUNCT,3
creativity_0027,user,dynamic,.,PUNCT,2
creativity_0027,user,dynamic,90th,ADJ,1
creativity_0027,user,dynamic,?,PUNCT,2
creativity_0027,user,dynamic,Gemini,PROPN,3
creativity_0027,user,dynamic,I,PRON,8
creativity_0027,user,dynamic,a,DET,4
creativity_0027,user,dynamic,able,ADJ,1
creativity_0027,user,dynamic,also,ADV,1
creativity_0027,user,dynamic,and,CCONJ,5
creativity_0027,user,dynamic,as,ADP,1
creativity_0027,user,dynamic,be,AUX,3
creativity_0027,user,dynamic,be,VERB,1
creativity_0027,user,dynamic,birthday,NOUN,1
creativity_0027,user,dynamic,create,VERB,1
creativity_0027,user,dynamic,different,ADJ,1
creativity_0027,user,dynamic,do,AUX,3
creativity_0027,user,dynamic,feel,VERB,2
creativity_0027,user,dynamic,follow,VERB,1
creativity_0027,user,dynamic,for,ADP,2
creativity_0027,user,dynamic,formula,NOUN,1
creativity_0027,user,dynamic,gift,NOUN,1
creativity_0027,user,dynamic,give,VERB,1
creativity_0027,user,dynamic,go,VERB,1
creativity_0027,user,dynamic,gut,NOUN,1
creativity_0027,user,dynamic,have,VERB,2
creativity_0027,user,dynamic,how,ADV,1
creativity_0027,user,dynamic,idea,NOUN,2
creativity_0027,user,dynamic,in,ADP,1
creativity_0027,user,dynamic,instant,NOUN,1
creativity_0027,user,dynamic,just,ADV,2
creativity_0027,user,dynamic,lady,NOUN,1
creativity_0027,user,dynamic,literally,ADV,1
creativity_0027,user,dynamic,make,VERB,1
creativity_0027,user,dynamic,mean,VERB,1
creativity_0027,user,dynamic,most,ADV,1
creativity_0027,user,dynamic,my,PRON,1
creativity_0027,user,dynamic,not,PART,2
creativity_0027,user,dynamic,obviously,ADV,1
creativity_0027,user,dynamic,one,NOUN,2
creativity_0027,user,dynamic,out,ADP,1
creativity_0027,user,dynamic,over,ADP,1
creativity_0027,user,dynamic,pick,VERB,1
creativity_0027,user,dynamic,question,NOUN,1
creativity_0027,user,dynamic,quite,ADV,1
creativity_0027,user,dynamic,scope,NOUN,1
creativity_0027,user,dynamic,set,ADJ,1
creativity_0027,user,dynamic,stand,VERB,1
creativity_0027,user,dynamic,suggestion,NOUN,1
creativity_0027,user,dynamic,take,VERB,1
creativity_0027,user,dynamic,tell,VERB,1
creativity_0027,user,dynamic,the,DET,4
creativity_0027,user,dynamic,there,PRON,1
creativity_0027,user,dynamic,this,DET,3
creativity_0027,user,dynamic,to,PART,5
creativity_0027,user,dynamic,understand,VERB,1
creativity_0027,user,dynamic,unique,ADJ,2
creativity_0027,user,dynamic,well,INTJ,1
creativity_0027,user,dynamic,which,DET,1
creativity_0027,user,dynamic,which,PRON,1
creativity_0027,user,dynamic,with,ADP,2
creativity_0027,user,dynamic,work,VERB,1
creativity_0027,user,dynamic,you,PRON,1
creativity_0027,user,extra_comments,I,PRON,1
creativity_0027,user,extra_comments,be,AUX,1
creativity_0027,user,extra_comments,everything,PRON,1
creativity_0027,user,extra_comments,no,INTJ,1
creativity_0027,user,extra_comments,that,PRON,1
creativity_0027,user,extra_comments,think,VERB,1
creativity_0027,user,future,"""",PUNCT,2
creativity_0027,user,future,",",PUNCT,5
creativity_0027,user,future,.,PUNCT,4
creativity_0027,user,future,AI,NOUN,3
creativity_0027,user,future,Christmas,PROPN,1
creativity_0027,user,future,Cricut,PROPN,2
creativity_0027,user,future,I,PRON,3
creativity_0027,user,future,Mum,PROPN,1
creativity_0027,user,future,a,DET,2
creativity_0027,user,future,able,ADJ,4
creativity_0027,user,future,add,VERB,1
creativity_0027,user,future,all,DET,2
creativity_0027,user,future,also,ADV,2
creativity_0027,user,future,and,CCONJ,4
creativity_0027,user,future,another,DET,1
creativity_0027,user,future,at,ADP,1
creativity_0027,user,future,be,AUX,10
creativity_0027,user,future,bottle,NOUN,1
creativity_0027,user,future,but,CCONJ,1
creativity_0027,user,future,capable,ADJ,1
creativity_0027,user,future,consume,VERB,1
creativity_0027,user,future,correct,ADJ,3
creativity_0027,user,future,cricut,NOUN,2
creativity_0027,user,future,cut,VERB,2
creativity_0027,user,future,design,NOUN,7
creativity_0027,user,future,design,VERB,2
creativity_0027,user,future,determine,VERB,1
creativity_0027,user,future,do,VERB,1
creativity_0027,user,future,end,NOUN,1
creativity_0027,user,future,especially,ADV,1
creativity_0027,user,future,example,NOUN,1
creativity_0027,user,future,five,NUM,1
creativity_0027,user,future,for,ADP,1
creativity_0027,user,future,have,VERB,3
creativity_0027,user,future,hope,VERB,1
creativity_0027,user,future,in,ADP,3
creativity_0027,user,future,include,VERB,1
creativity_0027,user,future,it,PRON,2
creativity_0027,user,future,life,NOUN,1
creativity_0027,user,future,like,VERB,1
creativity_0027,user,future,load,VERB,1
creativity_0027,user,future,love,VERB,1
creativity_0027,user,future,machine,NOUN,1
creativity_0027,user,future,measurement,NOUN,1
creativity_0027,user,future,merry,ADJ,1
creativity_0027,user,future,more,ADJ,1
creativity_0027,user,future,my,PRON,1
creativity_0027,user,future,need,VERB,1
creativity_0027,user,future,next,ADJ,1
creativity_0027,user,future,of,ADP,1
creativity_0027,user,future,on,ADP,2
creativity_0027,user,future,one,NOUN,1
creativity_0027,user,future,over,ADP,1
creativity_0027,user,future,peel,VERB,1
creativity_0027,user,future,picture,NOUN,1
creativity_0027,user,future,plan,VERB,1
creativity_0027,user,future,prediction,NOUN,1
creativity_0027,user,future,really,ADV,1
creativity_0027,user,future,saver,NOUN,1
creativity_0027,user,future,say,VERB,2
creativity_0027,user,future,simply,ADV,1
creativity_0027,user,future,so,ADV,2
creativity_0027,user,future,so,SCONJ,1
creativity_0027,user,future,space,NOUN,1
creativity_0027,user,future,tell,VERB,1
creativity_0027,user,future,than,ADP,1
creativity_0027,user,future,that,PRON,1
creativity_0027,user,future,the,DET,13
creativity_0027,user,future,then,ADV,2
creativity_0027,user,future,think,VERB,1
creativity_0027,user,future,this,DET,1
creativity_0027,user,future,this,PRON,3
creativity_0027,user,future,time,NOUN,1
creativity_0027,user,future,to,ADP,1
creativity_0027,user,future,to,PART,12
creativity_0027,user,future,tool,NOUN,2
creativity_0027,user,future,transfer,VERB,1
creativity_0027,user,future,use,VERB,1
creativity_0027,user,future,want,VERB,1
creativity_0027,user,future,weed,VERB,1
creativity_0027,user,future,when,ADV,1
creativity_0027,user,future,which,PRON,1
creativity_0027,user,future,wine,NOUN,1
creativity_0027,user,future,would,AUX,5
creativity_0027,user,future,year,NOUN,1
creativity_0027,user,future,you,PRON,4
creativity_0027,user,intro,!,PUNCT,1
creativity_0027,user,intro,-,PUNCT,1
creativity_0027,user,intro,I,PRON,1
creativity_0027,user,intro,answer,VERB,1
creativity_0027,user,intro,can,AUX,1
creativity_0027,user,intro,everything,PRON,1
creativity_0027,user,intro,explanatory,ADJ,1
creativity_0027,user,intro,help,VERB,1
creativity_0027,user,intro,hope,VERB,1
creativity_0027,user,intro,just,ADV,1
creativity_0027,user,intro,need,VERB,1
creativity_0027,user,intro,pretty,ADV,1
creativity_0027,user,intro,research,NOUN,1
creativity_0027,user,intro,self,NOUN,1
creativity_0027,user,intro,sound,VERB,1
creativity_0027,user,intro,that,PRON,1
creativity_0027,user,intro,to,PART,1
creativity_0027,user,intro,with,ADP,1
creativity_0027,user,intro,you,PRON,1
creativity_0027,user,intro,your,PRON,1
creativity_0027,user,project_example,!!,PUNCT,1
creativity_0027,user,project_example,",",PUNCT,6
creativity_0027,user,project_example,.,PUNCT,9
creativity_0027,user,project_example,90,NUM,1
creativity_0027,user,project_example,Gemini,PROPN,3
creativity_0027,user,project_example,I,PRON,20
creativity_0027,user,project_example,a,DET,6
creativity_0027,user,project_example,ability,NOUN,1
creativity_0027,user,project_example,also,ADV,2
creativity_0027,user,project_example,amazing,ADJ,1
creativity_0027,user,project_example,and,CCONJ,3
creativity_0027,user,project_example,anything,PRON,1
creativity_0027,user,project_example,ask,VERB,1
creativity_0027,user,project_example,bad,ADJ,1
creativity_0027,user,project_example,be,AUX,8
creativity_0027,user,project_example,be,VERB,1
creativity_0027,user,project_example,box,NOUN,1
creativity_0027,user,project_example,business,NOUN,1
creativity_0027,user,project_example,but,CCONJ,1
creativity_0027,user,project_example,can,AUX,2
creativity_0027,user,project_example,come,VERB,2
creativity_0027,user,project_example,could,AUX,1
creativity_0027,user,project_example,cushion,NOUN,1
creativity_0027,user,project_example,day,NOUN,1
creativity_0027,user,project_example,describe,VERB,1
creativity_0027,user,project_example,do,AUX,4
creativity_0027,user,project_example,down,ADP,1
creativity_0027,user,project_example,dream,NOUN,1
creativity_0027,user,project_example,dreamt,VERB,1
creativity_0027,user,project_example,either,ADV,1
creativity_0027,user,project_example,feel,VERB,1
creativity_0027,user,project_example,for,ADP,1
creativity_0027,user,project_example,friend,NOUN,1
creativity_0027,user,project_example,friend,VERB,1
creativity_0027,user,project_example,generate,VERB,1
creativity_0027,user,project_example,gift,NOUN,3
creativity_0027,user,project_example,go,VERB,2
